subject,epoch,SaO2_min,SaO2_max,SaO2_avg,SaO2_SD,SaO2_kurtosis,PR_min,PR_max,PR_avg,PR_SD,PR_kurtosis,position_min,position_max,position_avg,position_SD,position_kurtosis,light_min,light_max,light_avg,light_SD,light_kurtosis,ox_stat_min,ox_stat_max,ox_stat_avg,ox_stat_SD,ox_stat_kurtosis,airflow_min,airflow_max,airflow_avg,airflow_SD,airflow_kurtosis,ThorRes_min,ThorRes_max,ThorRes_avg,ThorRes_SD,ThorRes_kurtosis,AbdoRes_min,AbdoRes_max,AbdoRes_avg,AbdoRes_SD,AbdoRes_kurtosis,EOG(L)_min,EOG(L)_max,EOG(L)_avg,EOG(L)_SD,EOG(L)_kurtosis,EOG(R)_min,EOG(R)_max,EOG(R)_avg,EOG(R)_SD,EOG(R)_kurtosis,EEG(sec)_min,EEG(sec)_max,EEG(sec)_avg,EEG(sec)_SD,EEG(sec)_kurtosis,EEG_min,EEG_max,EEG_avg,EEG_SD,EEG_kurtosis,ECG_min,ECG_max,ECG_avg,ECG_SD,ECG_kurtosis,EMG_min,EMG_max,EMG_avg,EMG_SD,EMG_kurtosis,stage
shhs2-200078,955,0.7726215179525877,0.8994020834617518,0.8493982169081705,0.08136614325907042,0.05291748473136913,0.7524995283908698,1.0,0.895510231992525,0.2346278262986849,0.044569068142129416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.11592865928659267,0.0,1.0,0.7294508147254073,0.8395494627231895,0.04521041881228618,0.0,1.0,0.4095397921642032,0.9414577829598773,0.005640143210420723,0.0,0.9999999999999998,0.6681464231133105,0.9740831137307784,0.006153475880283754,0.0,1.0,0.18517864352038765,0.9906538701704334,0.0007081747965380983,0.0,1.0,0.3721273944417075,0.9991949755726116,3.082489210606137e-05,0.0,1.0,0.9023784434743342,0.9817389781198896,0.0011672363608134645,0.0,1.0,0.4694278179447671,0.9938638315399748,0.0002857396468346485,0.0,1.0,0.42638143582306015,0.9909026208021624,0.0006762299482043487,0.0,1.0,0.986646959033878,0.955845054204654,0.0063219645658071115,0
shhs2-200077,412,0.9694792395243848,0.9591608043329392,0.9634339624219566,0.009607484050884905,0.028182701652078992,0.508893937714729,0.3655928760176572,0.5542355189129895,0.055963654962118616,0.0780647275277134,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4537815126050421,0.5447154471544716,0.6275229357798164,0.4584557355253488,0.006159757019640742,0.5645161290322581,0.488,0.6138117806364252,0.3797874682151879,0.004147422751759104,0.3916666666666667,0.7666666666666667,0.5515735133525266,0.409678832787387,0.027001814578069782,0.3272727272727273,0.8518518518518519,0.690583477758521,0.14138701945653626,0.2962199894717661,0.16513761467889898,0.8411214953271028,0.4887556221889055,0.1645754885116241,0.2882584848172996,0.2072072072072072,0.4036697247706422,0.7336801053183802,0.07640315776478887,0.16779630856207672,0.588785046728972,0.4128440366972477,0.6697239473022938,0.07053562803178468,0.09273828891513616,0.0,0.0,0.9659190005501764,0.026783776946013776,0.8602325394891672,0.0,1.0,0.3393208088169409,0.986319355482902,0.000814224108662942,2
shhs2-200078,1091,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,5.7263257249086215e-19,0.035670356703565984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6270971635485817,0.9625753535866662,0.006813118164294807,0.0,1.0,0.428516104046989,0.9932449192559549,0.0007451154981897162,0.0,0.9999999999999998,0.6576668364747835,0.9945725669784086,0.0009890707107426122,0.0,1.0,0.08336697618086407,0.9833848104006,0.0012428874793367214,0.0,1.0,0.33888776190338205,0.9989912981026866,3.4945703109225124e-05,0.0,1.0,0.8203748306488033,0.994105002258428,0.00031203671670036737,0.0,1.0,0.4495525660779898,0.9919307409720488,0.0004052610590186273,0.0,1.0,0.20980420594633772,0.9850524855042371,0.0012314303012503774,0.0,1.0,0.9263091298968148,0.9620351310528406,0.005311479000141507,0
shhs2-200078,403,0.9688109161793376,0.9694261234050422,0.9717767266161608,0.017944552636736347,0.011439759095448088,0.25251524869521474,0.256105943270861,0.25153131600555023,0.009492169606780902,0.048367363462419384,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6124031007751939,0.5196078431372548,0.8251659625829811,0.276182328186572,0.09130299728944624,0.7758620689655173,0.3097345132743363,0.3744917059317111,0.17134651934260794,0.047604225059556034,0.6576576576576577,0.4444444444444444,0.5833636562113383,0.23836148605269605,0.13807670151689053,0.025423728813559254,0.41025641025641024,0.6040320952765441,0.09949003556248627,0.5209334731027975,0.588235294117647,0.08547008547008547,0.4164082649897122,0.02167664578076786,0.24243540712678474,0.936936936936937,0.053571428571428575,0.5561116965226554,0.0077733525701384485,0.08956349030800295,0.8703703703703705,0.054545454545454536,0.4538417091383192,0.011255714457166456,0.10921126475027526,0.7662337662337662,0.045871559633027525,0.9649891225525744,0.012568054228418987,0.7218714168164404,0.9714285714285714,0.04716981132075471,0.21168908969772302,0.006473495124390133,0.033752807704782124,5
shhs2-200077,838,0.97965282634959,0.9691215837639297,0.9731358388150332,0.009883113158392591,0.018494897959174944,0.5372658760944253,0.3157372191418839,0.5315894695870632,0.014612266454263629,0.07064655748635483,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3865546218487396,0.5203252032520326,0.5730886850152904,0.4842148302256321,0.010420695048925524,0.4838709677419355,0.528,0.6231550440081245,0.43717998469181457,0.0024800864152125447,0.5083333333333333,0.7083333333333333,0.5043184751315398,0.3341955078079677,0.02118291393123712,0.509090909090909,0.6018518518518519,0.6673021374927787,0.17579525142608113,0.0964239453334126,0.5321100917431191,0.6261682242990654,0.4694016628049612,0.1923287589933834,0.09603534553211028,0.5945945945945946,0.1743119266055046,0.7373325942569808,0.060405545689274774,0.05479700825772968,0.6448598130841122,0.1926605504587156,0.6753598736403776,0.06096100150081413,0.04634290406354803,0.0,0.0,0.9746731689790298,0.037899580226330304,0.8383995579400357,0.0,1.0,0.3169080971297153,0.9980971881631509,0.00020183087929522003,2
shhs2-200077,250,0.97965282634959,0.9790823631949199,0.9791576931279772,0.013185717566702056,0.04957501243142578,0.5904632605563559,0.3655928760176572,0.5986783907151196,0.028448490235180868,0.07185999009622933,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5210084033613446,0.4471544715447153,0.4204892966360856,0.3570729377004188,0.01947417582152599,0.588709677419355,0.728,0.576980365605958,0.2782621284980025,0.081330279964504,0.0,1.0,0.4567656110394124,0.6415679370551078,0.031750489989669915,0.8272727272727272,0.287037037037037,0.633795493934142,0.06842425291647669,0.07332453316140203,0.7889908256880733,0.3271028037383177,0.4344589069101813,0.06897073046479582,0.09733908529119238,0.882882882882883,0.07339449541284404,0.7316954873449671,0.008337138813414968,0.057897629847921565,0.9345794392523364,0.14678899082568805,0.6726436203946344,0.009577156038782923,0.0803286867778022,0.0,0.0,0.9811892045645936,0.037575605287724106,0.8273182008809076,0.7428571428571429,0.16999999999999998,0.24032734984020784,0.038267159909305966,0.06037062288513088,0
shhs2-200078,704,0.9587499213984784,0.9694261234050422,0.9727751914764382,0.01734866090498689,0.0530366403727408,0.2474847513047853,0.256105943270861,0.2462730705265237,0.00950000681984584,0.06489906801959727,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7131782945736435,0.392156862745098,0.8503922751961375,0.15133323725637884,0.18362389329458367,0.8620689655172414,0.3716814159292035,0.4287097398825277,0.09498720991164404,0.1908830375846268,0.8288288288288288,0.3240740740740741,0.6372898624554254,0.08254883425192305,0.4213704418999046,0.9491525423728814,0.051282051282051294,0.6112232539362131,0.008444697701855377,0.04994976421186178,0.9495798319327732,0.034188034188034185,0.4188135740574376,0.01146785055306301,0.046015843729438524,0.7927927927927929,0.16964285714285712,0.55266822218877,0.0246224848147377,0.13190842088978896,0.7962962962962963,0.16363636363636366,0.4520638260045039,0.02555734885407893,0.14889097190608575,0.4155844155844155,0.09174311926605508,0.9601740391588108,0.03144892229693075,0.8325516369451076,0.9428571428571428,0.0283018867924528,0.20273107479382568,0.015419414037165876,0.027618666476834558,1
shhs2-200077,1172,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.308848558071264e-19,0.037020986713779694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9159663865546218,0.09756097560975607,0.4565749235474006,0.012150194337114116,0.8803654985848058,0.9758064516129034,0.024,0.5817197020988489,0.003889558711561367,0.15296824054935892,0.9833333333333334,0.016666666666666663,0.4724511069194878,0.002531202605473484,0.1824414689771538,0.0,1.0,0.8751299826689776,0.9947002468006748,0.0007869143379141824,0.0,1.0,0.31925514515469544,0.997541012335104,0.0007435065893993675,0.0,1.0,0.4204866025913864,0.9923241518223872,0.0012933499268980575,0.0,1.0,0.5804046858359957,0.9923951569534256,0.00028273752799362617,0.0,0.0,0.3396160741353433,0.9950481176436056,0.0005856088514372138,0.0,1.0,0.9098891908843821,0.9645718434362404,0.007732197327119265,0
shhs2-200077,533,0.9694792395243848,0.9591608043329392,0.965441247192938,0.006289574700180151,0.2630385487527651,0.5638645683253906,0.3509294475247827,0.5737111213332861,0.026614944582040598,0.06255225240239494,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327731092436976,0.10569105691056907,0.4941896024464831,0.06542285465351609,0.0330626251221606,0.3951612903225806,0.608,0.5368991198375084,0.5120278607282464,0.0026800159157035768,0.775,0.44166666666666665,0.4513054700685,0.2203079385658276,0.03545480321552676,0.5727272727272726,0.5092592592592592,0.6571923743500866,0.15173056609708638,0.08381735523359697,0.5596330275229356,0.5981308411214954,0.4599120894098405,0.17962833551882995,0.09063146223307993,0.7477477477477478,0.21100917431192664,0.7355459431637087,0.0561940888966256,0.04702157777608863,0.7289719626168224,0.22018348623853207,0.6711239544818178,0.06308614745751986,0.050212617400846135,0.0,0.0,0.9617346652344612,0.02481412627762811,0.7916350731253555,0.0,1.0,0.315110062423464,0.9964288723192922,0.0002784148232560374,2
shhs2-200077,1201,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.308848558071264e-19,0.037020986713779694,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9075630252100841,0.08943089430894309,0.4565749235474006,0.014801286502553291,0.8169130955823968,0.9838709677419356,0.016,0.5812457684495599,0.0030785182364756816,0.14875008515763116,0.9833333333333334,0.016666666666666663,0.4729474833713889,0.00183725822622342,0.20132759730052527,0.0,1.0,0.8707105719237436,0.9954296042142656,0.0007086461098613357,0.0,1.0,0.3172618236336377,0.9968579398049888,0.0007696908305808436,0.0,1.0,0.4973571421501183,0.9961967895543826,0.0007036496120572043,0.0,1.0,0.643805865671106,0.9936348474738914,0.00018424979622063548,0.0,0.0,0.4325771837701683,0.9966393735757024,1.3563126532792348e-05,0.0,1.0,0.915462501120038,0.9628997386874364,0.00796372205036594,0
shhs2-200077,272,0.9694792395243848,0.9691215837639297,0.9617612251128054,0.014046542988124204,0.05927215018935261,0.5638645683253906,0.3607050665200324,0.5849209157496195,0.03881560306104835,0.060024061663691536,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.7453559924999299,0.14981549815498146,0.09243697478991596,0.7235772357723578,0.5220183486238532,0.5920339674290733,0.017212183107525317,0.3064516129032259,1.0,0.5952606635071089,0.37997438162846303,0.048346705793730745,0.21666666666666667,0.775,0.4760250173731759,0.4099781282664141,0.03166650166981182,0.6545454545454545,0.5,0.6250144425187752,0.13986330915095402,0.09150313889102904,0.5779816513761467,0.6542056074766355,0.43899073190677385,0.1439768728554464,0.15038054499155665,0.5585585585585586,0.24770642201834864,0.7358725885159413,0.06275642573148166,0.08378549717890682,0.5981308411214953,0.4128440366972477,0.6769034712998527,0.08107820628181718,0.07822012735045927,0.0,0.0,0.9726333990800452,0.042706946943928535,0.7705457148889205,0.0,1.0,0.2381231146023117,0.09108709079073862,0.5647242730923696,2
shhs2-200077,344,0.9593056526991796,0.9790823631949199,0.9674485319639192,0.031726178691341346,0.022808528457049844,0.5904632605563559,0.3655928760176572,0.5974328580021937,0.019425001657297183,0.1254838958966889,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.7453559924999299,0.14981549815498146,0.2352941176470588,0.6747967479674798,0.5314984709480122,0.4809139384344377,0.016543727016061043,0.0,1.0,0.5307379823967501,0.4600409460012937,0.1432558946227092,0.0,1.0,0.4774148714384989,0.6084520555394823,0.027966253161519152,0.0,1.0,0.6685441941074522,0.25973817963737195,0.17161460939124948,0.18348623853210996,0.9345794392523364,0.4564024805778928,0.2109411298845764,0.16784759084659176,0.0,0.7522935779816513,0.7319577934611541,0.10506982106448576,0.2889148866102922,0.0,1.0,0.6545512199207859,0.2357605794574043,0.2086943080038852,0.0,0.0,0.9742988992727941,0.054290044798212735,0.7059127410932159,0.0,1.0,0.22908515277321465,0.2400279406509532,0.19387568088191767,0
shhs2-200077,278,0.9694792395243848,0.9790823631949199,0.9724667438913726,0.02573407811165586,0.016291848401978747,0.6631663526543278,0.4408651422810795,0.6854127596334166,0.05520528765413279,0.0758441396713411,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.6,0.28932622659559915,0.5378151260504201,0.6422764227642277,0.4412844036697247,0.3633551000308261,0.026477974805132767,0.0,1.0,0.2654028436018956,0.7074511713197016,0.02781215345894849,0.08333333333333337,1.0,0.629603891591383,0.507283616151074,0.041003856160925535,0.0,1.0,0.7837954939341422,0.3586908522521965,0.14133256917099768,0.4128440366972477,0.5887850467289719,0.4717016491754122,0.1508115077581812,0.11186980117711033,0.0,1.0,0.7605095667494828,0.16031826328247722,0.2848198442552937,0.0,1.0,0.7769800528891602,0.3936220744114176,0.06883278147544986,0.3384615384615386,0.0,0.946543057858354,0.047867787111181975,0.4040552845565379,0.0,1.0,0.24972969744033924,0.28358058661019786,0.12490365535942813,0
shhs2-200077,466,0.9694792395243848,0.9691215837639297,0.9671139845020892,0.016179353537155692,0.025391859238679662,0.680898814141638,0.3910094854053063,0.6719383602844906,0.010403455890506749,0.08047223598019541,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08403361344537819,0.5934959349593496,0.417737003058104,0.6375166621911531,0.009082524012868435,0.870967741935484,0.16,0.5859851049424508,0.09404806026036353,0.019125224958105952,0.5166666666666667,0.5833333333333333,0.4805916807306662,0.356781339294315,0.01927687831847861,0.0,1.0,0.6207105719237435,0.2398265190632819,0.2324876098702209,0.0,1.0,0.4616839307618917,0.19753700644572356,0.2816184911570766,0.8378378378378379,0.10091743119266056,0.7371692715808645,0.019778588418118345,0.05354616249438488,0.9439252336448598,0.1926605504587156,0.6743966208373717,0.02036986988311023,0.06553695064957614,0.0,0.0,0.9621950169731311,0.049363393745715266,0.6883242584090277,0.8190476190476189,0.25,0.2413727188554702,0.017622371760181332,0.11695033839604052,5
shhs2-200077,574,0.97965282634959,0.9691215837639297,0.9741394812005236,0.008867306253298247,0.058816073013035965,0.5549983375817356,0.3304006476347585,0.5474417041152115,0.01481690395556489,0.09262026910276364,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882352,0.08130081300813008,0.501223241590214,0.053970506279671177,0.04047519529974605,0.532258064516129,0.488,0.5517941773865943,0.4236337054676181,0.0026967804202550696,0.8583333333333334,0.29999999999999993,0.458354015685496,0.15925399253067984,0.040735746794223635,0.4181818181818181,0.6944444444444444,0.6456961294049682,0.1618753855783222,0.1349780340863765,0.5504587155963302,0.7383177570093458,0.454852119394848,0.1650825379549975,0.14269361784335988,0.5675675675675677,0.3302752293577981,0.7360557078800717,0.0847653680978077,0.0686554263422578,0.38317757009345793,0.26605504587155965,0.677729116559572,0.08150697066627967,0.0944094709406324,0.0,0.0,0.9584860041843354,0.027618551851978677,0.7658364374634287,0.7999999999999999,0.31000000000000005,0.23890564797945102,0.042259536831917834,0.055522412799508786,2
shhs2-200077,280,0.9593056526991796,0.9790823631949199,0.9667794370402588,0.02509026387160509,0.039921670492001946,0.6081957220436661,0.4457529517787044,0.6999062312020096,0.07646075380404811,0.06171153275574105,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5966386554621849,0.3739837398373984,0.5767584097859326,0.22301340427212946,0.038380088498973,0.008064516129032251,1.0,0.5591740013540961,0.4783811765130849,0.07777382032236416,0.0,1.0,0.5676561103941229,0.5206585685316383,0.03924325450662298,0.0,1.0,0.7130849220103985,0.25218615269877115,0.1851659529798768,0.7431192660550456,0.6074766355140186,0.4506439961837263,0.14579244244325518,0.0808891522522983,0.0,0.9266055045871558,0.7301216506478466,0.060754286380619874,0.5736063146072895,0.0,1.0,0.7047600244103815,0.21404509769614505,0.2300419091451888,0.4461538461538464,0.0,0.9401804728523468,0.03706589269660385,0.4227556299873918,0.0,1.0,0.2359129058271855,0.2665538423657426,0.1726004339227783,0
shhs2-200077,368,0.9694792395243848,0.9591608043329392,0.9627648674982959,0.010103036294014165,0.011327018845810373,0.5638645683253906,0.3157372191418839,0.5460263260323412,0.005086115120262973,0.06522745278141995,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09243697478991596,0.6910569105691057,0.426605504587156,0.7296532153688287,0.003617532143429053,0.5000000000000001,0.46399999999999997,0.577454299255247,0.4389915142131425,0.0006021828200045153,0.5416666666666667,0.7249999999999999,0.4553757569740892,0.3580651250578064,0.02638637505279607,0.3545454545454545,0.8611111111111109,0.6320623916811091,0.17124578040204794,0.15863632862853302,0.3027522935779816,0.9626168224299066,0.4445958838762437,0.20343857070671093,0.19159993894637725,0.5315315315315315,0.3027522935779816,0.7362338780721985,0.07464002928829573,0.0881186098877216,0.588785046728972,0.3944954128440367,0.6719615656148663,0.07567714869082509,0.07859005703715602,0.0,0.0,0.9657917488500564,0.026751110326347662,0.8639932007046136,0.0,1.0,0.24219706699322,0.03594235165953237,0.9522123749307344,2
shhs2-200077,23,0.9694792395243848,0.9691215837639297,0.9674485319639192,0.016552370573213116,0.0230851698968322,0.7004045217776792,0.4105607233958056,0.695773327200028,0.01920946314918024,0.0613712115685605,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0672268907563025,0.7886178861788617,0.5755351681957186,0.7057445019607081,0.008408591579843895,0.4919354838709678,0.912,0.6254570074475287,0.3268829863179289,0.05131361287664208,0.30000000000000004,0.7666666666666667,0.5406532314107019,0.4469083943688161,0.01557788305849554,0.0,1.0,0.6514442518775274,0.27856880892945785,0.19754825836811535,0.05504587155963292,1.0,0.4387692517377674,0.2189403068683896,0.1890000813236732,0.7387387387387387,0.3761467889908257,0.7351450602314232,0.032988695604386005,0.08086910166222014,0.5140186915887851,1.0,0.6709205346352203,0.07090189561020421,0.1647577673792308,0.0,0.0,0.9587554783728252,0.044036964021440216,0.7295124215330779,0.0,1.0,0.24151011021176186,0.3001411461129084,0.1722226735579847,0
shhs2-200077,760,0.9694792395243848,0.9591608043329392,0.9620957725746356,0.010389027764919252,0.00267799427463078,0.5638645683253906,0.3558172570224075,0.5878082870386749,0.03503828091372073,0.053145348647489266,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3613445378151261,0.4796747967479675,0.5241590214067278,0.4667630326341724,0.01206853216976618,0.7016129032258065,0.312,0.583073798239675,0.2302718854196058,0.008539077735002655,0.5166666666666667,0.5583333333333332,0.4705648764022635,0.35596693205101343,0.01543088528751755,0.7727272727272727,0.8981481481481479,0.6657423454650491,0.08679327298263409,0.47022750012870496,0.5688073394495411,0.3831775700934579,0.4398766525827995,0.09361229207078213,0.147109216919262,0.90990990990991,0.16513761467889904,0.7340265473586268,0.012449190606910479,0.04396530071242801,0.97196261682243,0.21100917431192664,0.6793923729523399,0.015915482600526814,0.08537882849849504,0.0,0.0,0.9742427588168586,0.029938423417153776,0.8729286443764276,0.0,1.0,0.3287416743824856,0.9969745666381866,0.0002846785223652795,5
shhs2-200078,1101,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,5.7263257249086215e-19,0.035670356703565984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6136994568497284,0.9826888746137034,0.003066506980809014,0.0,1.0,0.4188343122700575,0.9920987319210984,0.0007128449504926472,0.0,0.9999999999999998,0.6663998253402227,0.9976108022829742,0.0006396504289457594,0.0,1.0,0.04486273718207523,0.9834840577681708,0.001357997000003608,0.0,1.0,0.350856347987365,0.9995481632639072,1.9621883272549767e-05,0.0,1.0,0.6994204425711277,0.9902267505679055,0.000534796715510405,0.0,1.0,0.4507526371933152,0.994149259840208,0.0002586470376140932,0.0,1.0,0.3004496011602611,0.9880847326221309,0.0009548771807467438,0.0,1.0,0.9150052348399592,0.963510616687649,0.005123938166003954,0
shhs2-200077,836,0.9694792395243848,0.9691215837639297,0.9728012913532028,0.011461855001204778,0.08621427316381597,0.5177601684583841,0.3206250286395088,0.5194738331976928,0.024206158280590445,0.0958833928740312,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4537815126050421,0.5528455284552846,0.39785932721712536,0.4402735252724239,0.01274754409445105,0.5000000000000001,0.552,0.5754908598510493,0.4270477858826632,0.0060961580042405905,0.6416666666666666,0.5083333333333333,0.4607366226546213,0.28760220349944365,0.023496862346427675,0.4363636363636363,1.0,0.6037261698440207,0.2255630902491721,0.2072545089045455,0.33944954128440363,1.0,0.4244411884966608,0.2423515700708033,0.2010994604732013,0.09009009009009006,0.5504587155963302,0.7374612727290724,0.08035894528205688,0.2812329287313823,0.3738317757009346,0.5229357798165137,0.6737983271709085,0.07750560300678791,0.1541866356599177,0.0,0.0,0.9783484974942644,0.03334313015360549,0.8705172388186151,0.0,1.0,0.33037245004629484,0.9966538675284756,0.00029284426927217444,2
shhs2-200077,86,0.9694792395243848,0.9790823631949199,0.974474028662354,0.02192180545602576,0.045956685767696064,0.6631663526543278,0.4154485328934305,0.6723912812710092,0.04286824671443839,0.0643296577422394,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2333333333333333,0.8459051693633013,0.09238843941234434,0.025210084033613574,0.8292682926829268,0.6382262996941895,0.7778770556472614,0.0055781779772827314,0.0,0.92,0.5453622207176708,0.4131451741162488,0.07489682916801685,0.0,1.0,0.5186141169462921,0.6369498230373625,0.016380835612616197,0.0,1.0,0.6316291161178509,0.16768507518989562,0.35665130921101895,0.0,1.0,0.4441358866021535,0.1565974906678489,0.4023814270331408,0.8288288288288289,0.3486238532110092,0.7357983509358884,0.02823126478398753,0.08028524100709553,0.7289719626168224,0.2935779816513761,0.6751684196671094,0.0371846302346041,0.09873310917566272,0.0,0.0,0.9638118621040694,0.055791132151829716,0.6414315430762231,0.0,1.0,0.25240584211941103,0.2197983048497843,0.07754188526678696,0
shhs2-200077,845,0.9694792395243848,0.9591608043329392,0.9647721522692774,0.007813286988425375,0.11836734693874187,0.5549983375817356,0.3352884571323833,0.5491401578146561,0.02084949453723753,0.0991236690242415,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5210084033613446,0.4959349593495935,0.6125382262996941,0.4355278534292065,0.003852698286431727,0.7258064516129032,0.36,0.6113744075829383,0.25341640392172565,0.008547164652893256,0.6666666666666666,0.6,0.5298322247592574,0.2937581351135425,0.019806848827457743,0.21818181818181812,0.5092592592592592,0.6339976891969958,0.1532653807865234,0.12634896236491888,0.15596330275229353,0.4392523364485981,0.4469810549270819,0.14407831038768718,0.14862811287290326,0.3873873873873874,0.4220183486238532,0.7346897364070991,0.04858017947896287,0.2613687114435064,0.26168224299065423,0.4403669724770641,0.6733436239843964,0.05524876636814504,0.3002585191136841,0.0,0.0,0.9776673266289152,0.03151384117826081,0.8861420417934218,0.0,1.0,0.2450404707147337,0.13024300012988516,0.3662993758170432,2
shhs2-200078,536,0.9688109161793376,0.9595635825679592,0.9637890077339424,0.008674330452493433,0.05881607301306167,0.25251524869521474,0.2453527623760864,0.24591381151863995,7.329696927883037e-17,0.035670356703565984,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9534883720930234,0.009803921568627472,0.8461677730838865,0.0026829706757936713,0.16244398235771454,0.8793103448275863,0.12389380530973453,0.4170270444716969,0.10168941035997403,0.02337709177349974,0.7927927927927928,0.3333333333333333,0.6473327996506805,0.18126473099616994,0.0876862218289283,0.7372881355932204,0.1452991452991453,0.6070851836899475,0.0425583154262016,0.06887452860939489,0.7310924369747899,0.24786324786324784,0.4140029559219868,0.0455983322501331,0.10840125164803266,0.6846846846846848,0.375,0.5523107029956343,0.0712310118932824,0.10809691659590268,0.5833333333333334,0.3272727272727273,0.4536639208249377,0.06571634259909771,0.12771414536164127,0.7402597402597402,0.009174311926605505,0.9698187092095722,0.01522351400007163,0.7572400526656641,0.8285714285714285,0.10377358490566037,0.19653324823219173,0.044215326134240326,0.025904308302119088,2
